,Unnamed: 0,open,high,low,close,adjclose,volume,ticker
42,1981-02-12,0.46875,0.46875,0.4665178656578064,0.4665178656578064,0.3679792881011963,3640000.0,AAPL
43,1981-02-13,0.4598214328289032,0.4598214328289032,0.4553571343421936,0.4553571343421936,0.3591760396957397,2788800.0,AAPL
44,1981-02-17,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3679792881011963,3068800.0,AAPL
45,1981-02-18,0.4866071343421936,0.4910714328289032,0.4866071343421936,0.4866071343421936,0.3838251829147339,4810400.0,AAPL
46,1981-02-19,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3609364628791809,5577600.0,AAPL
47,1981-02-20,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3415691554546356,6092800.0,AAPL
48,1981-02-23,0.4397321343421936,0.4419642984867096,0.4397321343421936,0.4397321343421936,0.3468511700630188,3528000.0,AAPL
49,1981-02-24,0.4285714328289032,0.4285714328289032,0.4241071343421936,0.4241071343421936,0.33452650904655457,4244800.0,AAPL
50,1981-02-25,0.4508928656578064,0.453125,0.4508928656578064,0.4508928656578064,0.3556545376777649,4872000.0,AAPL
51,1981-02-26,0.4575892984867096,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3609364628791809,2710400.0,AAPL
52,1981-02-27,0.4732142984867096,0.4776785671710968,0.4732142984867096,0.4732142984867096,0.3732612431049347,3690400.0,AAPL
53,1981-03-02,0.4754464328289032,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3750219345092773,2940000.0,AAPL
54,1981-03-03,0.4709821343421936,0.4709821343421936,0.46875,0.46875,0.36973991990089417,4043200.0,AAPL
55,1981-03-04,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.366218626499176,3427200.0,AAPL
56,1981-03-05,0.4642857015132904,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.364457905292511,1344000.0,AAPL
57,1981-03-06,0.4620535671710968,0.4620535671710968,0.4575892984867096,0.4575892984867096,0.3609364628791809,2900800.0,AAPL
58,1981-03-09,0.4241071343421936,0.4241071343421936,0.421875,0.421875,0.3327658474445343,3830400.0,AAPL
59,1981-03-10,0.4040178656578064,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3169199824333191,7095200.0,AAPL
60,1981-03-11,0.390625,0.390625,0.3861607015132904,0.3861607015132904,0.3045952022075653,7464800.0,AAPL
61,1981-03-12,0.4017857015132904,0.4040178656578064,0.4017857015132904,0.4017857015132904,0.3169199824333191,14812000.0,AAPL
62,1981-03-13,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.31339865922927856,57825600.0,AAPL
63,1981-03-16,0.4129464328289032,0.4174107015132904,0.4129464328289032,0.4129464328289032,0.32572320103645325,9307200.0,AAPL
64,1981-03-17,0.4330357015132904,0.4375,0.4330357015132904,0.4330357015132904,0.3415691554546356,10936800.0,AAPL
65,1981-03-18,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.3626972734928131,9234400.0,AAPL
66,1981-03-19,0.4575892984867096,0.4575892984867096,0.4553571343421936,0.4553571343421936,0.3591760396957397,9452800.0,AAPL
67,1981-03-20,0.4598214328289032,0.4642857015132904,0.4598214328289032,0.4598214328289032,0.3626972734928131,3651200.0,AAPL
68,1981-03-23,0.4776785671710968,0.4821428656578064,0.4776785671710968,0.4776785671710968,0.37678262591362,5504800.0,AAPL
69,1981-03-24,0.4776785671710968,0.4776785671710968,0.4754464328289032,0.4754464328289032,0.3750219345092773,7039200.0,AAPL
70,1981-03-25,0.4709821343421936,0.4709821343421936,0.4665178656578064,0.4665178656578064,0.3679792881011963,1764000.0,AAPL
71,1981-03-26,0.4598214328289032,0.4598214328289032,0.4575892984867096,0.4575892984867096,0.3609364628791809,3068800.0,AAPL
72,1981-03-27,0.4441964328289032,0.4441964328289032,0.4419642984867096,0.4419642984867096,0.34861186146736145,3063200.0,AAPL
73,1981-03-30,0.4419642984867096,0.4464285671710968,0.4419642984867096,0.4419642984867096,0.34861186146736145,2475200.0,AAPL
74,1981-03-31,0.4419642984867096,0.4419642984867096,0.4375,0.4375,0.3450906574726105,3998400.0,AAPL
75,1981-04-01,0.4352678656578064,0.4352678656578064,0.4330357015132904,0.4330357015132904,0.3415691554546356,8517600.0,AAPL
76,1981-04-02,0.4709821343421936,0.4732142984867096,0.4709821343421936,0.4709821343421936,0.371500551700592,7851200.0,AAPL
77,1981-04-03,0.4732142984867096,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3732612431049347,4121600.0,AAPL
78,1981-04-06,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.366218626499176,5700800.0,AAPL
79,1981-04-07,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.3626972734928131,2671200.0,AAPL
80,1981-04-08,0.4821428656578064,0.4866071343421936,0.4821428656578064,0.4821428656578064,0.3803039491176605,5488000.0,AAPL
81,1981-04-09,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3873465657234192,3124800.0,AAPL
82,1981-04-10,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3926284909248352,8366400.0,AAPL
83,1981-04-13,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3926284909248352,4015200.0,AAPL
84,1981-04-14,0.4977678656578064,0.5,0.4977678656578064,0.4977678656578064,0.3926284909248352,1663200.0,AAPL
85,1981-04-15,0.4754464328289032,0.4754464328289032,0.4732142984867096,0.4732142984867096,0.3732612431049347,8512000.0,AAPL
86,1981-04-16,0.4486607015132904,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3521331548690796,5969600.0,AAPL
87,1981-04-20,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.3626972734928131,8836800.0,AAPL
88,1981-04-21,0.4910714328289032,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3873465657234192,7134400.0,AAPL
89,1981-04-22,0.5089285969734192,0.5111607313156128,0.5089285969734192,0.5089285969734192,0.4014319181442261,4748800.0,AAPL
90,1981-04-23,0.5223214030265808,0.5245535969734192,0.5223214030265808,0.5223214030265808,0.4119959175586701,14504000.0,AAPL
91,1981-04-24,0.5223214030265808,0.5223214030265808,0.5178571343421936,0.5178571343421936,0.4084745943546295,8764000.0,AAPL
92,1981-04-27,0.515625,0.515625,0.5133928656578064,0.5133928656578064,0.4049532413482666,9632000.0,AAPL
93,1981-04-28,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3979106545448303,8047200.0,AAPL
94,1981-04-29,0.5,0.5,0.4977678656578064,0.4977678656578064,0.3926284909248352,3410400.0,AAPL
95,1981-04-30,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.3996712863445282,3152800.0,AAPL
96,1981-05-01,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.3996712863445282,4138400.0,AAPL
97,1981-05-04,0.5066964030265808,0.5066964030265808,0.5044642686843872,0.5044642686843872,0.3979106545448303,3612000.0,AAPL
98,1981-05-05,0.5044642686843872,0.5044642686843872,0.5022321343421936,0.5022321343421936,0.3961498737335205,4384800.0,AAPL
99,1981-05-06,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3855859041213989,4737600.0,AAPL
100,1981-05-07,0.4955357015132904,0.4977678656578064,0.4955357015132904,0.4955357015132904,0.3908678889274597,2340800.0,AAPL
101,1981-05-08,0.5,0.5022321343421936,0.5,0.5,0.39438921213150013,1976800.0,AAPL
102,1981-05-11,0.4910714328289032,0.4910714328289032,0.4888392984867096,0.4888392984867096,0.3855859041213989,2984800.0,AAPL
103,1981-05-12,0.4888392984867096,0.4955357015132904,0.4888392984867096,0.4888392984867096,0.3855859041213989,1064000.0,AAPL
104,1981-05-13,0.4888392984867096,0.4933035671710968,0.4866071343421936,0.4866071343421936,0.3838251829147339,1226400.0,AAPL
105,1981-05-14,0.484375,0.484375,0.4799107015132904,0.4799107015132904,0.3785431385040283,1232000.0,AAPL
106,1981-05-15,0.4910714328289032,0.4977678656578064,0.4910714328289032,0.4910714328289032,0.3873465657234192,1226400.0,AAPL
107,1981-05-18,0.5,0.5044642686843872,0.5,0.5,0.39438921213150013,1041600.0,AAPL
108,1981-05-19,0.4933035671710968,0.4933035671710968,0.4910714328289032,0.4910714328289032,0.3873465657234192,6356000.0,AAPL
109,1981-05-20,0.5066964030265808,0.5111607313156128,0.5066964030265808,0.5066964030265808,0.3996712863445282,3320800.0,AAPL
110,1981-05-21,0.5357142686843872,0.5379464030265808,0.5357142686843872,0.5357142686843872,0.4225597977638245,8052800.0,AAPL
111,1981-05-22,0.5602678656578064,0.5647321343421936,0.5602678656578064,0.5602678656578064,0.4419271945953369,7856800.0,AAPL
112,1981-05-26,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4401664435863495,21336000.0,AAPL
113,1981-05-27,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4648159444332123,37374400.0,AAPL
114,1981-05-28,0.5892857313156128,0.5915178656578064,0.5892857313156128,0.5892857313156128,0.4648159444332123,18496800.0,AAPL
115,1981-05-29,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4665764272212982,14845600.0,AAPL
116,1981-06-01,0.5915178656578064,0.59375,0.5915178656578064,0.5915178656578064,0.4665764272212982,12812800.0,AAPL
117,1981-06-02,0.5647321343421936,0.5647321343421936,0.5625,0.5625,0.4436878263950348,10108000.0,AAPL
118,1981-06-03,0.5625,0.5669642686843872,0.5625,0.5625,0.4436878263950348,9861600.0,AAPL
119,1981-06-04,0.5736607313156128,0.5758928656578064,0.5736607313156128,0.5736607313156128,0.4524912238121033,14016800.0,AAPL
120,1981-06-05,0.5669642686843872,0.5669642686843872,0.5647321343421936,0.5647321343421936,0.44544869661331177,14420000.0,AAPL
121,1981-06-08,0.546875,0.546875,0.5446428656578064,0.5446428656578064,0.4296025037765503,23374400.0,AAPL
122,1981-06-09,0.5558035969734192,0.5580357313156128,0.5558035969734192,0.5558035969734192,0.4384058713912964,29898400.0,AAPL
123,1981-06-10,0.5625,0.5691964030265808,0.5625,0.5625,0.4436878263950348,6305600.0,AAPL
124,1981-06-11,0.5870535969734192,0.5892857313156128,0.5870535969734192,0.5870535969734192,0.4630552530288696,9744000.0,AAPL
125,1981-06-12,0.5825892686843872,0.5825892686843872,0.5803571343421936,0.5803571343421936,0.4577730894088745,6451200.0,AAPL
126,1981-06-15,0.5803571343421936,0.5803571343421936,0.578125,0.578125,0.4560125172138214,35940800.0,AAPL
127,1981-06-16,0.5691964030265808,0.5691964030265808,0.5669642686843872,0.5669642686843872,0.4472091495990753,9312800.0,AAPL
128,1981-06-17,0.5602678656578064,0.5602678656578064,0.5580357313156128,0.5580357313156128,0.4401664435863495,6893600.0,AAPL
129,1981-06-18,0.5580357313156128,0.5602678656578064,0.5558035969734192,0.5558035969734192,0.4384058713912964,5762400.0,AAPL
130,1981-06-19,0.5424107313156128,0.5424107313156128,0.5401785969734192,0.5401785969734192,0.426081120967865,6876800.0,AAPL
131,1981-06-22,0.5223214030265808,0.5223214030265808,0.5200892686843872,0.5200892686843872,0.4102352559566498,2710400.0,AAPL
132,1981-06-23,0.5290178656578064,0.5334821343421936,0.5290178656578064,0.5290178656578064,0.4172779023647308,3757600.0,AAPL
133,1981-06-24,0.5200892686843872,0.5200892686843872,0.515625,0.515625,0.406713992357254,5756800.0,AAPL
134,1981-06-25,0.5267857313156128,0.5290178656578064,0.5267857313156128,0.5267857313156128,0.41551724076271057,6064800.0,AAPL
135,1981-06-26,0.5245535969734192,0.5245535969734192,0.5200892686843872,0.5200892686843872,0.4102352559566498,5947200.0,AAPL
136,1981-06-29,0.5066964030265808,0.5066964030265808,0.5022321343421936,0.5022321343421936,0.3961498737335205,2648800.0,AAPL
137,1981-06-30,0.4665178656578064,0.4665178656578064,0.4642857015132904,0.4642857015132904,0.366218626499176,8976800.0,AAPL
138,1981-07-01,0.4620535671710968,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.3626972734928131,42616000.0,AAPL
139,1981-07-02,0.4598214328289032,0.4620535671710968,0.4598214328289032,0.4598214328289032,0.3626972734928131,7571200.0,AAPL
140,1981-07-06,0.4486607015132904,0.4486607015132904,0.4441964328289032,0.4441964328289032,0.3503725528717041,4132800.0,AAPL
141,1981-07-07,0.4486607015132904,0.453125,0.4486607015132904,0.4486607015132904,0.3538939952850342,3959200.0,AAPL
142,1981-07-08,0.4665178656578064,0.46875,0.4665178656578064,0.4665178656578064,0.3679792881011963,4155200.0,AAPL
143,1981-07-09,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3398085534572601,8220800.0,AAPL
144,1981-07-10,0.3995535671710968,0.3995535671710968,0.3973214328289032,0.3973214328289032,0.31339865922927856,13792800.0,AAPL
145,1981-07-13,0.40625,0.4084821343421936,0.40625,0.40625,0.3204413056373596,11435200.0,AAPL
146,1981-07-14,0.4241071343421936,0.4285714328289032,0.4241071343421936,0.4241071343421936,0.33452650904655457,4944800.0,AAPL
147,1981-07-15,0.4352678656578064,0.4375,0.4352678656578064,0.4352678656578064,0.3433298468589783,2738400.0,AAPL
148,1981-07-16,0.4464285671710968,0.4508928656578064,0.4464285671710968,0.4464285671710968,0.3521331548690796,3808000.0,AAPL
149,1981-07-17,0.4620535671710968,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.364457905292511,4956000.0,AAPL
150,1981-07-20,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3398085534572601,5913600.0,AAPL
151,1981-07-21,0.4308035671710968,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3380478322505951,7985600.0,AAPL
152,1981-07-22,0.4084821343421936,0.4084821343421936,0.4040178656578064,0.4040178656578064,0.31868064403533936,5667200.0,AAPL
153,1981-07-23,0.4151785671710968,0.4174107015132904,0.4151785671710968,0.4151785671710968,0.3274839222431183,8612800.0,AAPL
154,1981-07-24,0.4285714328289032,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3380478322505951,7212800.0,AAPL
155,1981-07-27,0.4464285671710968,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3521331548690796,4334400.0,AAPL
156,1981-07-28,0.4330357015132904,0.4330357015132904,0.4308035671710968,0.4308035671710968,0.3398085534572601,5712000.0,AAPL
157,1981-07-29,0.4263392984867096,0.4263392984867096,0.4241071343421936,0.4241071343421936,0.33452650904655457,3875200.0,AAPL
158,1981-07-30,0.4397321343421936,0.4441964328289032,0.4397321343421936,0.4397321343421936,0.3468511700630188,2475200.0,AAPL
159,1981-07-31,0.4464285671710968,0.4486607015132904,0.4464285671710968,0.4464285671710968,0.3521331548690796,2738400.0,AAPL
160,1981-08-03,0.4464285671710968,0.4464285671710968,0.4419642984867096,0.4419642984867096,0.34861186146736145,3108000.0,AAPL
161,1981-08-04,0.4486607015132904,0.4508928656578064,0.4486607015132904,0.4486607015132904,0.3538939952850342,7918400.0,AAPL
162,1981-08-05,0.4620535671710968,0.4642857015132904,0.4620535671710968,0.4620535671710968,0.364457905292511,4373600.0,AAPL
163,1981-08-06,0.453125,0.453125,0.4508928656578064,0.4508928656578064,0.3556545376777649,2632000.0,AAPL
164,1981-08-07,0.4508928656578064,0.453125,0.4508928656578064,0.4508928656578064,0.3556545376777649,2301600.0,AAPL
165,1981-08-10,,,,,,,AAPL
166,1981-08-11,0.4419642984867096,0.4419642984867096,0.4375,0.4375,0.3450906574726105,17864000.0,AAPL
167,1981-08-12,0.4308035671710968,0.4308035671710968,0.4285714328289032,0.4285714328289032,0.3380478322505951,6568800.0,AAPL
168,1981-08-13,0.4174107015132904,0.4174107015132904,0.4151785671710968,0.4151785671710968,0.3274839222431183,6871200.0,AAPL
169,1981-08-14,0.4129464328289032,0.4129464328289032,0.4084821343421936,0.4084821343421936,0.3222018778324127,6048000.0,AAPL
170,1981-08-17,0.3995535671710968,0.3995535671710968,0.3950892984867096,0.3950892984867096,0.3116379380226135,4726400.0,AAPL
171,1981-08-18,0.390625,0.390625,0.3861607015132904,0.3861607015132904,0.3045952022075653,4250400.0,AAPL
172,1981-08-19,0.3861607015132904,0.3861607015132904,0.3816964328289032,0.3816964328289032,0.3010739386081696,5168800.0,AAPL
173,1981-08-20,0.3861607015132904,0.3883928656578064,0.3861607015132904,0.3861607015132904,0.3045952022075653,4278400.0,AAPL
174,1981-08-21,0.3638392984867096,0.3638392984867096,0.359375,0.359375,0.2834672629833221,10477600.0,AAPL
175,1981-08-24,0.3392857015132904,0.3392857015132904,0.3370535671710968,0.3370535671710968,0.2658604383468628,5768000.0,AAPL
176,1981-08-25,0.3459821343421936,0.3482142984867096,0.3459821343421936,0.3459821343421936,0.2729032039642334,10175200.0,AAPL
177,1981-08-26,0.3415178656578064,0.3415178656578064,0.3392857015132904,0.3392857015132904,0.26762130856513977,8400000.0,AAPL
178,1981-08-27,0.3415178656578064,0.34375,0.3415178656578064,0.3415178656578064,0.2693818807601929,6479200.0,AAPL
179,1981-08-28,0.359375,0.3616071343421936,0.359375,0.359375,0.2834672629833221,9508800.0,AAPL
180,1981-08-31,0.359375,0.3616071343421936,0.359375,0.359375,0.2834672629833221,10236800.0,AAPL
181,1981-09-01,0.3816964328289032,0.3839285671710968,0.3816964328289032,0.3816964328289032,0.3010739386081696,9256800.0,AAPL
182,1981-09-02,0.3883928656578064,0.390625,0.3883928656578064,0.3883928656578064,0.3063560724258423,4844000.0,AAPL
183,1981-09-03,0.3727678656578064,0.3727678656578064,0.3683035671710968,0.3683035671710968,0.29051002860069275,9368800.0,AAPL
184,1981-09-04,0.3660714328289032,0.3660714328289032,0.3638392984867096,0.3638392984867096,0.2869885563850403,3813600.0,AAPL
185,1981-09-08,0.3549107015132904,0.3549107015132904,0.3526785671710968,0.3526785671710968,0.2781853079795837,6361600.0,AAPL
186,1981-09-09,0.3526785671710968,0.3549107015132904,0.3526785671710968,0.3526785671710968,0.2781853079795837,7632800.0,AAPL
187,1981-09-10,0.3549107015132904,0.3571428656578064,0.3549107015132904,0.3549107015132904,0.27994590997695923,8702400.0,AAPL
188,1981-09-11,0.3526785671710968,0.3526785671710968,0.3504464328289032,0.3504464328289032,0.2764246165752411,4384800.0,AAPL
189,1981-09-14,0.3415178656578064,0.3415178656578064,0.3392857015132904,0.3392857015132904,0.26762130856513977,6921600.0,AAPL
190,1981-09-15,0.3325892984867096,0.3325892984867096,0.3303571343421936,0.3303571343421936,0.26057860255241394,4877600.0,AAPL
191,1981-09-16,0.3258928656578064,0.3258928656578064,0.3236607015132904,0.3236607015132904,0.2552965581417084,4838400.0,AAPL
192,1981-09-17,0.3169642984867096,0.3169642984867096,0.3147321343421936,0.3147321343421936,0.2482539564371109,4844000.0,AAPL
193,1981-09-18,0.3169642984867096,0.3191964328289032,0.3169642984867096,0.3169642984867096,0.25001460313797,6580000.0,AAPL
194,1981-09-21,0.3191964328289032,0.3214285671710968,0.3191964328289032,0.3191964328289032,0.25177523493766785,12258400.0,AAPL
195,1981-09-22,0.3035714328289032,0.3035714328289032,0.3013392984867096,0.3013392984867096,0.2376899570226669,11855200.0,AAPL
196,1981-09-23,0.2991071343421936,0.2991071343421936,0.2946428656578064,0.2946428656578064,0.2324079722166061,7050400.0,AAPL
197,1981-09-24,0.2946428656578064,0.2946428656578064,0.2924107015132904,0.2924107015132904,0.2306472361087799,4575200.0,AAPL
198,1981-09-25,0.2589285671710968,0.2589285671710968,0.2544642984867096,0.2544642984867096,0.20071595907211304,8652000.0,AAPL
199,1981-09-28,0.2566964328289032,0.2589285671710968,0.2566964328289032,0.2566964328289032,0.2024766206741333,22932000.0,AAPL
200,1981-09-29,0.2700892984867096,0.2723214328289032,0.2700892984867096,0.2700892984867096,0.2130405604839325,23671200.0,AAPL
201,1981-09-30,0.2723214328289032,0.2745535671710968,0.2723214328289032,0.2723214328289032,0.21480125188827515,12499200.0,AAPL
202,1981-10-01,0.2723214328289032,0.2745535671710968,0.2723214328289032,0.2723214328289032,0.21480125188827515,15282400.0,AAPL
203,1981-10-02,0.2946428656578064,0.296875,0.2946428656578064,0.2946428656578064,0.2324079722166061,11261600.0,AAPL
204,1981-10-05,0.3035714328289032,0.3080357015132904,0.3035714328289032,0.3035714328289032,0.2394505888223648,10774400.0,AAPL
205,1981-10-06,0.3035714328289032,0.3035714328289032,0.3013392984867096,0.3013392984867096,0.2376899570226669,7089600.0,AAPL
206,1981-10-07,0.3191964328289032,0.3236607015132904,0.3191964328289032,0.3191964328289032,0.25177523493766785,9710400.0,AAPL
207,1981-10-08,0.3303571343421936,0.3325892984867096,0.3303571343421936,0.3303571343421936,0.26057860255241394,7772800.0,AAPL
208,1981-10-09,0.3325892984867096,0.3370535671710968,0.3325892984867096,0.3325892984867096,0.2623393833637237,13630400.0,AAPL
209,1981-10-12,0.34375,0.3459821343421936,0.34375,0.34375,0.27114275097846985,6837600.0,AAPL
210,1981-10-13,0.34375,0.3482142984867096,0.34375,0.34375,0.27114275097846985,11048800.0,AAPL
211,1981-10-14,0.3258928656578064,0.3258928656578064,0.3236607015132904,0.3236607015132904,0.2552965581417084,7744800.0,AAPL
212,1981-10-15,0.3303571343421936,0.3325892984867096,0.3303571343421936,0.3303571343421936,0.26057860255241394,7358400.0,AAPL
213,1981-10-16,0.328125,0.328125,0.3258928656578064,0.3258928656578064,0.2570573091506958,9116800.0,AAPL
214,1981-10-19,0.3325892984867096,0.3348214328289032,0.3325892984867096,0.3325892984867096,0.2623393833637237,5146400.0,AAPL
215,1981-10-20,0.3504464328289032,0.3526785671710968,0.3504464328289032,0.3504464328289032,0.2764246165752411,8932000.0,AAPL
216,1981-10-21,0.3504464328289032,0.3526785671710968,0.3504464328289032,0.3504464328289032,0.2764246165752411,19224800.0,AAPL
217,1981-10-22,0.3504464328289032,0.3504464328289032,0.3482142984867096,0.3482142984867096,0.2746639549732208,8069600.0,AAPL
218,1981-10-23,0.3415178656578064,0.3415178656578064,0.3392857015132904,0.3392857015132904,0.26762130856513977,6977600.0,AAPL
219,1981-10-26,0.3392857015132904,0.3415178656578064,0.3392857015132904,0.3392857015132904,0.26762130856513977,6820800.0,AAPL
220,1981-10-27,0.3459821343421936,0.3504464328289032,0.3459821343421936,0.3459821343421936,0.2729032039642334,21397600.0,AAPL
